2015 12 5 4 32 25.6 88 0 6.9 1 6.680032
2015 12 5 5 30.9 23.5 92 0 8.1 1 7.096103
2015 12 5 6 30.9 22.8 89 0 9.2 1 7.194151
2015 12 5 7 30 24.1 92 0 5.8 1 7.971835
2015 12 5 8 30 22.4 88 0 8.1 1 8.191106
2015 12 5 9 32 24.8 88 0 8.1 1 8.435514
2015 12 5 10 33.1 27.7 82 0 5.8 1 8.174113
2015 12 5 11 39.9 34.5 65 0 8.1 1 7.55359
2015 12 5 12 43 38.8 60 0 6.9 1 7.009664
2015 12 5 13 44.1 39.5 58 0 8.1 1 6.473848
2015 12 5 14 43 38.2 62 0 8.1 1 6.293081
2015 12 5 15 42.1 37.1 62 0 8.1 1 6.483038
2015 12 5 16 39.9 35.1 70 0 6.9 1 6.393843
2015 12 5 17 37 31 79 0 8.1 1 7.621101
2015 12 5 18 34 26.6 85 0 9.2 1 7.963336
2015 12 5 19 34 28.8 85 0 5.8 1 7.997365
2015 12 5 20 34 28 85 0 6.9 1 8.134144
2015 12 5 21 35.1 30.1 89 0 5.8 1 8.14502
2015 12 5 22 35.1 32.2 89 0 3.5 1 7.844152
2015 12 5 23 35.1 32.2 89 0 3.5 1 7.572801
2015 12 6 0 35.1 28.6 85 0 8.1 1 6.574318
2015 12 6 1 35.1 29.3 82 0 6.9 1 6.611789
2015 12 6 2 34 28.8 85 0 5.8 1 6.611789
2015 12 6 3 34 28.8 82 0 5.8 1 6.621569
2015 12 6 4 34 28 82 0 6.9 1 6.713175
2015 12 6 5 34 28.8 82 0 5.8 1 7.062752
2015 12 6 6 33.1 27.7 85 0 5.8 1 7.346491
2015 12 6 7 33.1 28.7 85 0 4.6 1 7.795632
2015 12 6 8 37 30.4 79 0 9.2 1 8.243562
2015 12 6 9 41 36.4 70 0 6.9 1 7.650167
2015 12 6 10 44.1 39 63 0 9.2 1 7.407941
2015 12 6 11 46.9 19.09 59 0 5.8 1 7.207912
2015 12 6 12 48 19.09 56 0 8.1 1 6.812954
2015 12 6 13 46.9 19.09 59 0 0 1 6.514344
2015 12 6 14 46.9 19.09 56 0 3.5 1 6.452631
2015 12 6 15 46.9 19.09 59 0 5.8 1 6.507507
2015 12 6 16 46 44.8 63 0 3.5 1 6.845161
2015 12 6 17 45 41.2 65 0 6.9 1 6.978183
2015 12 6 18 44.1 41.5 71 0 4.6 1 7.418657
2015 12 6 19 41 37.1 73 0 5.8 1 8.079131
2015 12 6 20 41 38 76 0 4.6 1 8.015836
2015 12 6 21 37.9 35.5 79 0 3.5 1 7.960944
2015 12 6 22 37 19.09 82 0 0 1 7.592709
2015 12 6 23 36 33.3 86 0 3.5 1 7.198441
2015 12 7 0 36 33.3 86 0 3.5 0 6.707478
2015 12 7 1 34 28.8 85 0 5.8 0 6.424671
2015 12 7 2 34 31 85 0 3.5 0 6.424671
2015 12 7 3 34 29.8 85 0 4.6 0 6.494543
2015 12 7 4 33.1 28.7 89 0 4.6 0 6.682055
2015 12 7 5 33.1 26.9 89 0 6.9 0 7.054823
2015 12 7 6 35.1 28.6 89 0 8.1 0 7.472831
2015 12 7 7 36 33.3 93 0 3.5 0 8.360812
2015 12 7 8 37 34.5 93 0 3.5 0 8.393727
2015 12 7 9 37 19.09 96 0 0 0 7.731271
2015 12 7 10 37.4 34.9 93 0 3.5 0 8.124786
2015 12 7 11 37.9 32.7 89 0 6.9 0 7.55335
2015 12 7 12 37.9 32.1 86 0 8.1 0 7.461562
2015 12 7 13 37.9 30.9 86 0 10.4 0 7.259187
2015 12 7 14 39 32.8 86 0 9.2 0 7.271553
2015 12 7 15 39 32.8 86 0 9.2 0 7.573507
2015 12 7 16 39 33.4 86 0 8.1 0 7.800149
2015 12 7 17 37.9 30.5 86 0 11.5 0 8.041564
2015 12 7 18 37.4 30.3 87 0 10.4 0 8.912793
2015 12 7 19 39 31 86 0 13.8 0 8.681742
2015 12 7 20 37.9 29.6 86 0 13.8 0 8.550453
2015 12 7 21 39 31 86 0 13.8 0 8.468726
2015 12 7 22 39 31.4 86 0 12.7 0 8.084691
2015 12 7 23 39.9 31.8 83 0 15 0 7.36038
2015 12 8 0 41 35.2 79 0 9.2 0 5.642404
2015 12 8 1 41 34.7 79 0 10.4 0 6.200208
2015 12 8 2 39.9 32.9 79 0 11.5 0 6.200208
2015 12 8 3 39.9 33.9 79 0 9.2 0 6.217365
2015 12 8 4 39.9 32.9 79 0 11.5 0 6.284005
2015 12 8 5 39.9 32.1 83 0 13.8 0 6.525423
2015 12 8 6 39.9 32.1 83 0 13.8 0 7.114042
2015 12 8 7 41 34.7 82 0 10.4 0 7.787411
2015 12 8 8 42.1 35.7 79 0 11.5 0 7.845427
2015 12 8 9 42.1 34.9 79 0 13.8 0 7.086096
2015 12 8 10 43 37.2 76 0 10.4 0 7.014329
2015 12 8 11 44.1 38.6 76 0 10.4 0 6.705588
2015 12 8 12 46 41 73 0 10.4 0 6.290435
2015 12 8 13 46 41.9 73 0 8.1 0 6.090921
2015 12 8 14 46.9 19.09 71 0 10.4 0 6.097189
2015 12 8 15 46.9 19.09 74 0 10.4 0 6.231817
2015 12 8 16 46 42.5 76 0 6.9 0 6.372865
2015 12 8 17 46 42.5 79 0 6.9 0 6.945107
2015 12 8 18 46.9 19.09 77 0 9.2 0 7.673941
2015 12 8 19 46 42.5 79 0 6.9 0 7.62149
2015 12 8 20 46.9 19.09 77 0 6.9 0 7.648574
2015 12 8 21 48 19.09 74 0 9.2 0 7.802553
2015 12 8 22 48 19.09 74 0 11.5 0 7.145389
2015 12 8 23 48 19.09 77 0 12.7 0 6.367816
2015 12 9 0 48 19.09 77 0 10.4 0 5.832116
2015 12 9 1 48 19.09 77 0 10.4 0 5.228553
2015 12 9 2 48 19.09 77 0 9.2 0 5.228553
2015 12 9 3 46 41.4 79 0 9.2 0 5.249197
2015 12 9 4 45 41.2 82 0 6.9 0 5.295573
2015 12 9 5 44.1 40.1 85 0 6.9 0 5.826171
2015 12 9 6 44.1 40.8 85 0 5.8 0 6.418971
2015 12 9 7 43 38.8 86 0 6.9 0 7.2233
2015 12 9 8 44.1 39.5 85 0 8.1 0 7.267608
2015 12 9 9 48 19.09 74 0 8.1 0 6.736312
2015 12 9 10 50 19.09 68 0 9.2 0 6.021584
2015 12 9 11 52 19.09 61 0 9.2 0 5.640325
2015 12 9 12 53.1 19.09 61 0 10.4 0 5.078972
2015 12 9 13 54 19.09 57 0 12.7 0 4.693133
2015 12 9 14 53.1 19.09 59 0 15 0 4.639969
2015 12 9 15 52 19.09 61 0 6.9 0 4.696664
2015 12 9 16 50 19.09 63 0 5.8 0 4.99043
2015 12 9 17 48.9 19.09 69 0 8.1 0 6.044884
2015 12 9 18 48 19.09 68 0 8.1 0 6.935361
2015 12 9 19 48 19.09 68 0 5.8 0 7.342346
2015 12 9 20 46.9 19.09 71 0 8.1 0 7.346299
2015 12 9 21 46 43.1 71 0 5.8 0 7.229286
2015 12 9 22 44.1 39.5 76 0 8.1 0 6.900753
2015 12 9 23 43 38.8 76 0 6.9 0 6.225621
2015 12 10 0 43 38.2 76 0 8.1 0 5.815585
2015 12 10 1 43 38.2 76 0 8.1 0 5.487403
2015 12 10 2 44.1 39 73 0 9.2 0 5.487403
2015 12 10 3 45 40.6 71 0 8.1 0 5.436199
2015 12 10 4 48 19.09 66 0 11.5 0 5.396384
2015 12 10 5 48 19.09 66 0 13.8 0 5.783734
2015 12 10 6 48 19.09 66 0 10.4 0 6.34345
2015 12 10 7 48.9 19.09 64 0 13.8 0 7.221463
2015 12 10 8 50 19.09 63 0 17.3 0 7.095032
2015 12 10 9 52 19.09 59 0 19.6 0 6.392323
2015 12 10 10 55.9 19.09 51 0 19.6 0 6.048238
2015 12 10 11 59 19.09 46 0 21.9 0 5.66786
2015 12 10 12 59 19.09 48 0 23 0 5.359997
2015 12 10 13 57.9 19.09 53 0 19.6 0 5.170964
2015 12 10 14 57.9 19.09 53 0 21.9 0 5.20458
2015 12 10 15 57.9 19.09 53 0 19.6 0 5.190105
2015 12 10 16 54 19.09 59 0 28.8 0 5.327213
2015 12 10 17 52 19.09 57 0 19.6 0 6.08833
2015 12 10 18 48.9 19.09 61 0 13.8 0 7.164998
2015 12 10 19 48.9 19.09 64 0 13.8 0 7.11809
2015 12 10 20 48 19.09 66 0 12.7 0 7.335658
2015 12 10 21 48 19.09 66 0 15 0 7.220251
2015 12 10 22 48 19.09 66 0 11.5 0 6.961837
2015 12 10 23 48.9 19.09 61 0 15 0 6.218296
2015 12 11 0 48.9 19.09 59 0 13.8 0 5.193564
2015 12 11 1 48.9 19.09 54 0 11.5 0 5.190242
2015 12 11 2 46.9 19.09 61 0 10.4 0 5.190242
2015 12 11 3 48.9 19.09 54 0 13.8 0 5.362896
2015 12 11 4 46.9 19.09 59 0 15 0 5.508411
2015 12 11 5 46 40.6 58 0 11.5 0 5.659525
2015 12 11 6 45 41.2 60 0 6.9 0 6.334184
2015 12 11 7 44.1 40.1 63 0 6.9 0 7.26791
2015 12 11 8 46 41.4 61 0 9.2 0 7.086084
2015 12 11 9 48 19.09 54 0 8.1 0 6.337822
2015 12 11 10 48.9 19.09 54 0 8.1 0 6.214642
2015 12 11 11 51.1 19.09 52 0 5.8 0 5.700632
2015 12 11 12 52 19.09 49 0 0 0 5.378302
2015 12 11 13 53.1 19.09 47 0 4.6 0 5.122222
2015 12 11 14 54 19.09 47 0 4.6 0 4.945112
2015 12 11 15 54 19.09 49 0 5.8 0 4.926951
2015 12 11 16 54 19.09 51 0 5.8 0 5.094927
2015 12 11 17 51.1 19.09 56 0 5.8 0 6.116849
2015 12 11 18 50 19.09 61 0 6.9 0 6.649796
2015 12 11 19 52 19.09 61 0 6.9 0 6.771602
2015 12 11 20 53.1 19.09 61 0 8.1 0 6.691215
2015 12 11 21 51.1 19.09 74 0 5.8 0 6.459553
2015 12 11 22 52 19.09 74 0 3.5 0 6.450248
2015 12 11 23 53.1 19.09 77 0 0 0 5.673894
2015 12 12 0 52 19.09 83 0 0 1 4.670098
2015 12 12 1 52 19.09 83 0 3.5 1 4.730724
2015 12 12 2 54 19.09 86 0 3.5 1 4.730724
2015 12 12 3 54 19.09 93 0 0 1 4.493847
2015 12 12 4 55 19.09 93 0 4.6 1 4.374412
2015 12 12 5 57 19.09 89 0 4.6 1 4.51386
2015 12 12 6 57 19.09 89 0 4.6 1 4.996583
2015 12 12 7 57 19.09 89 0 5.8 1 5.159554
2015 12 12 8 57 19.09 93 0 3.5 1 5.544369
2015 12 12 9 57 19.09 89 0 8.1 1 5.850384
2015 12 12 10 57 19.09 89 0 6.9 1 5.659981
2015 12 12 11 57.9 19.09 87 0 6.9 1 5.762502
2015 12 12 12 60.1 19.09 78 0 6.9 1 5.461064
2015 12 12 13 60.1 19.09 75 0 8.1 1 5.078902
2015 12 12 14 60.1 19.09 80 0 4.6 1 5.122473
2015 12 12 15 59 19.09 83 0 3.5 1 5.108769
2015 12 12 16 55.9 19.09 80 0 5.8 1 5.163266
2015 12 12 17 55 19.09 80 0 5.8 1 5.720278
2015 12 12 18 54 19.09 86 0 4.6 1 6.065362
2015 12 12 19 53.1 19.09 89 0 3.5 1 5.77446
2015 12 12 20 54 19.09 90 0 0 1 5.601084
2015 12 12 21 54 19.09 90 0 0 1 5.7091
2015 12 12 22 54 19.09 90 0 3.5 1 5.541246
2015 12 12 23 54 19.09 90 0 3.5 1 5.105788
2015 12 13 0 55 19.09 89 0 0 1 4.164066
2015 12 13 1 62.1 19.09 86 0 9.2 1 4.034124
2015 12 13 2 62.1 19.09 86 0 10.4 1 4.034124
2015 12 13 3 62.1 19.09 86 0 9.2 1 3.844196
2015 12 13 4 62.1 19.09 84 0 10.4 1 3.794921
2015 12 13 5 62.1 19.09 84 0.03 12.7 1 3.804368
2015 12 13 6 62.1 19.09 86 0.06 9.2 1 4.058273
2015 12 13 7 60.8 19.09 88 0.04 11.5 1 4.219314
2015 12 13 8 61 19.09 87 0 10.4 1 4.631053
2015 12 13 9 62.1 19.09 84 0 13.8 1 4.822037
2015 12 13 10 62.1 19.09 84 0 10.4 1 5.02252
2015 12 13 11 63 19.09 75 0 13.8 1 4.939692
2015 12 13 12 63 19.09 75 0 11.5 1 4.939645
2015 12 13 13 62.1 19.09 78 0 12.7 1 5.053499
2015 12 13 14 61 19.09 83 0.05 13.8 1 4.911785
2015 12 13 15 61 19.09 83 0.07 10.4 1 4.959257
2015 12 13 16 60.1 19.09 86 0.1 15 1 5.077549
2015 12 13 17 60.1 19.09 86 0.11 13.8 1 5.611624
2015 12 13 18 60.1 19.09 83 0.07 16.1 1 5.922923
2015 12 13 19 60.1 19.09 86 0.07 16.1 1 5.989217
2015 12 13 20 60.1 19.09 86 0.01 13.8 1 5.780306
2015 12 13 21 62.1 19.09 78 0.01 15 1 5.956061
2015 12 13 22 62.1 19.09 78 0 18.4 1 5.389935
2015 12 13 23 62.1 19.09 78 0.02 17.3 1 4.733949
2015 12 14 0 61 19.09 83 0.06 16.1 0 5.429379
2015 12 14 1 61 19.09 83 0.13 15 0 3.409054
2015 12 14 2 61 19.09 81 0.03 20.7 0 3.409054
2015 12 14 3 62.1 19.09 80 0 17.3 0 3.310282
2015 12 14 4 62.1 19.09 75 0 17.3 0 3.352486
2015 12 14 5 57.9 19.09 78 0 20.7 0 3.539771
2015 12 14 6 57 19.09 81 0.07 18.4 0 4.068989
2015 12 14 7 55.9 19.09 80 0 16.1 0 4.863046
2015 12 14 8 54 19.09 80 0.02 39.1 0 5.110919
2015 12 14 9 51.1 19.09 80 0 11.5 0 4.978802
2015 12 14 10 52 19.09 77 0 16.1 0 5.003492
2015 12 14 11 51.1 19.09 74 0 17.3 0 4.914248
2015 12 14 12 50 19.09 77 0 17.3 0 5.05963
2015 12 14 13 50 19.09 74 0.01 18.4 0 4.909896
2015 12 14 14 51.1 19.09 68 0 15 0 5.067416
2015 12 14 15 48.9 19.09 77 0 13.8 0 4.948388
2015 12 14 16 46.9 19.09 77 0.01 17.3 0 5.510386
2015 12 14 17 46.9 19.09 80 0 11.5 0 6.283507
2015 12 14 18 46.9 19.09 77 0 15 0 7.09066
2015 12 14 19 46.9 19.09 77 0 11.5 0 7.225347
2015 12 14 20 46 41 79 0 10.4 0 6.972354
2015 12 14 21 44.1 37.4 71 0 13.8 0 6.814663
2015 12 14 22 44.1 38.1 73 0 11.5 0 6.647552
2015 12 14 23 43 37.2 80 0 10.4 0 6.161201
2015 12 15 0 43 38.8 80 0 6.9 0 6.09642
2015 12 15 1 43 38.8 82 0 6.9 0 5.049116
2015 12 15 2 44.1 38.6 82 0 10.4 0 5.049116
2015 12 15 3 43 37.2 82 0 10.4 0 5.137257
2015 12 15 4 43 37.2 82 0 10.4 0 5.299531
2015 12 15 5 42.1 37.7 76 0 6.9 0 5.637082
2015 12 15 6 41 35.2 76 0 9.2 0 6.329032
2015 12 15 7 41 35.8 73 0 8.1 0 6.990101
2015 12 15 8 42.1 37.7 70 0 6.9 0 6.836226
2015 12 15 9 42.1 40.2 70 0 3.5 0 6.718515
2015 12 15 10 43 41.3 65 0 3.5 0 6.469931
2015 12 15 11 43 38.8 71 0 6.9 0 6.298557
2015 12 15 12 42.1 37.7 70 0 6.9 0 6.278705
2015 12 15 13 42.1 36.6 70 0 9.2 0 5.937094
2015 12 15 14 42.1 36.1 67 0 10.4 0 6.033618
2015 12 15 15 42.1 37.1 67 0 8.1 0 6.06425
2015 12 15 16 42.1 36.1 70 0 10.4 0 6.49627
2015 12 15 17 42.1 37.1 70 0 8.1 0 7.198676
2015 12 15 18 42.1 37.1 73 0 8.1 0 7.842423
2015 12 15 19 42.1 35.7 73 0 11.5 0 7.765249
2015 12 15 20 42.1 35.7 76 0 11.5 0 7.813679
2015 12 15 21 43 36.8 76 0 11.5 0 7.727951
2015 12 15 22 43 36.8 76 0 11.5 0 7.46521
2015 12 15 23 43 36 76 0 13.8 0 6.574925
2015 12 16 0 42.1 35.7 79 0 11.5 0 6.904856
2015 12 16 1 42.1 36.1 82 0 10.4 0 5.484453
2015 12 16 2 43 34.8 80 0 18.4 0 5.484453
2015 12 16 3 43 36.8 80 0 11.5 0 5.517679
2015 12 16 4 43 35.7 82 0 15 0 5.543697
2015 12 16 5 44.1 37.1 79 0 15 0 5.984793
2015 12 16 6 43 36.8 82 0.04 11.5 0 6.486975
2015 12 16 7 44.1 39 82 0 9.2 0 7.056416
2015 12 16 8 45 38.5 80 0 13.8 0 7.138675
2015 12 16 9 45 37.6 82 0.02 17.3 0 6.762208
2015 12 16 10 46 39.9 83 0 13.8 0 6.646369
2015 12 16 11 48 19.09 80 0 17.3 0 6.350548
2015 12 16 12 48.9 19.09 80 0 15 0 6.091927
2015 12 16 13 53.1 19.09 74 0 13.8 0 5.578784
2015 12 16 14 54 19.09 75 0 15 0 5.302755
2015 12 16 15 50 19.09 48 0 23 0 5.21626
2015 12 16 16 46.9 19.09 54 0 17.3 0 5.696903
2015 12 16 17 43 34.8 62 0 18.4 0 6.906978
2015 12 16 18 42.1 32.6 65 0 23 0 7.969463
2015 12 16 19 39.9 30.2 60 0 20.7 0 8.291862
2015 12 16 20 39 28.5 62 0 23 0 8.359264
2015 12 16 21 37.9 27.6 62 0 20.7 0 8.557637
2015 12 16 22 36 26.7 64 0 15 0 7.958009
2015 12 16 23 35.6 27.5 65 0 11.5 0 7.277316
2015 12 17 0 36 27.1 64 0 13.8 0 8.449648
2015 12 17 1 35.1 24.5 64 0 18.4 0 6.55044
2015 12 17 2 34 23 67 0 18.4 0 6.55044
2015 12 17 3 33.1 23 64 0 15 0 6.71194
2015 12 17 4 33.1 22.2 66 0 17.3 0 6.882571
2015 12 17 5 32 21.6 64 0 15 0 7.297284
2015 12 17 6 32 21.2 64 0 16.1 0 7.982411
2015 12 17 7 30.9 19.8 61 0 16.1 0 8.55194
2015 12 17 8 32 20.5 61 0 18.4 0 8.899864
2015 12 17 9 32 20.5 61 0 18.4 0 8.589797
2015 12 17 10 33.1 23.4 59 0 13.8 0 8.293412
2015 12 17 11 34 23.4 59 0 17.3 0 8.046143
2015 12 17 12 34 23.4 59 0 17.3 0 8.016444
2015 12 17 13 34 23.8 56 0 16.1 0 7.912831
2015 12 17 14 35.1 25.2 54 0 16.1 0 7.452779
2015 12 17 15 34 24.6 54 0 13.8 0 7.512115
2015 12 17 16 32 22.5 59 0 12.7 0 7.969689
2015 12 17 17 32 27.5 61 0 4.6 0 8.626911
2015 12 17 18 30.9 24.3 64 0 6.9 0 9.490122
2015 12 17 19 30.9 23.5 67 0 8.1 0 9.832549
2015 12 17 20 30 21.7 69 0 9.2 0 9.916954
2015 12 17 21 30 21.1 69 0 10.4 0 9.687361
2015 12 17 22 30 21.1 69 0 10.4 0 9.603183
2015 12 17 23 30 20.5 69 0 11.5 0 8.727708
2015 12 18 0 28.9 20.4 72 0 9.2 0 8.738647
2015 12 18 1 28.9 18.2 64 0 13.8 0 8.07866
2015 12 18 2 28 18.6 61 0 10.4 0 8.07866
2015 12 18 3 28 19.3 61 0 9.2 0 8.126135
2015 12 18 4 28 19.3 61 0 9.2 0 8.199966
2015 12 18 5 28.9 20.4 58 0 9.2 0 8.586771
2015 12 18 6 28 15.3 51 0 18.4 0 9.146055
2015 12 18 7 28 18.6 56 0 10.4 0 9.968297
2015 12 18 8 28 17 61 0 13.8 0 10.069409
2015 12 18 9 27 13.2 56 0 20.7 0 9.588604
2015 12 18 10 28.9 16.1 45 0 19.6 0 9.266835
2015 12 18 11 28.9 15.1 47 0 23 0 8.957579
2015 12 18 12 30.9 20.7 50 0 13.8 0 8.526183
2015 12 18 13 32 20.1 48 0 19.6 0 8.131001
2015 12 18 14 32 21.6 50 0 15 0 8.051542
2015 12 18 15 32 23.6 54 0 10.4 0 8.093841
2015 12 18 16 33.1 24.9 50 0 10.4 0 8.78946
2015 12 18 17 33.1 26.9 50 0 6.9 0 9.542522
2015 12 18 18 30.9 21.2 64 0 12.7 0 10.167971
2015 12 18 19 30.9 22.8 69 0 9.2 0 10.081682
2015 12 18 20 30 21.1 66 0 10.4 0 9.893452
2015 12 18 21 28.9 17.7 69 0 15 0 9.714325
2015 12 18 22 28 18.1 72 0 11.5 0 9.445108
2015 12 18 23 28 17.5 72 0 12.7 0 9.052278
2015 12 19 0 25 11.7 66 0 17.3 1 8.806033
2015 12 19 1 21 8.1 63 0 13.8 1 8.756221
2015 12 19 2 19.9 5.2 62 0 17.3 1 8.756221
2015 12 19 3 19 6.1 62 0 12.7 1 8.886481
2015 12 19 4 19 6.1 59 0 12.7 1 9.220684
2015 12 19 5 18 5.4 60 0 11.5 1 9.494253
2015 12 19 6 17.1 5.8 62 0 9.2 1 9.849673
2015 12 19 7 18 6.1 60 0 10.4 1 10.648937
2015 12 19 8 19.9 9.3 55 0 9.2 1 10.739573
2015 12 19 9 21.9 8.7 53 0 15 1 10.807982
2015 12 19 10 25 14.2 51 0 11.5 1 10.748057
2015 12 19 11 27 15.2 47 0 15 1 10.259203
2015 12 19 12 30 18.7 43 0 16.1 1 9.831532
2015 12 19 13 30 18.7 43 0 16.1 1 9.491434
2015 12 19 14 30.9 22.2 46 0 10.4 1 8.975453
2015 12 19 15 30.9 21.7 46 0 11.5 1 9.124895
2015 12 19 16 28.9 21.1 51 0 8.1 1 9.241603
2015 12 19 17 28.9 21.9 51 0 6.9 1 9.845371
2015 12 19 18 28.9 25.2 51 0 3.5 1 10.630934
2015 12 19 19 28.9 23.9 54 0 4.6 1 10.151639
2015 12 19 20 28 21.7 58 0 5.8 1 10.303041
2015 12 19 21 28 20.8 58 0 6.9 1 9.989756
